109.05,107.62,894.56,4,3,31.353,61.148,0.0034024,1.4347,1.4347
6.46,8.2377,12.7,1,2,100.16,70.713,0.0017168,-1.7777,1.7777
7.17,6.8427,12.7,2,5,71.981,6.5496,19.384,0.32729,0.32729
84.2,86.537,572.49,3,10,97.962,22.946,96.403,-2.3372,2.3372
105.87,105.71,894.56,4,5,89.637,22.209,0.0026696,0.16293,0.16293
13.46,12.228,12.7,1,14,99.988,41.612,0.0018736,1.2319,1.2319
6.96,10.615,12.7,2,11,99.02,40.249,20.217,-3.6554,3.6554
73.18,82.025,572.49,3,8,97.922,40.621,95.02,-8.8447,8.8447
103.45,102.93,894.56,4,5,1.4279,5.9183,0.0036504,0.51537,0.51537
17.97,12.228,12.7,1,16,21.791,13.37,0.0016224,5.7419,5.7419
6.11,6.8427,12.7,2,8,79.83,14.968,20.712,-0.73271,0.73271
83.82,82.025,572.49,3,8,32.107,40.311,96.251,1.7953,1.7953
103.35,107.62,894.56,4,4,24.278,17.015,0.0023728,-4.2653,4.2653
13.41,12.228,12.7,1,15,62.699,9.3272,0.0016312,1.1819,1.1819
10.16,6.8427,12.7,2,7,46.109,7.7219,21.608,3.3173,3.3173
76.43,75.012,572.49,3,4,98.218,52.818,96.041,1.4179,1.4179
105.07,105.71,894.56,4,2,99.529,54.579,0.0023136,-0.63707,0.63707
10.76,8.2377,12.7,1,4,75.215,15.753,0.0018504,2.5223,2.5223
73.39,75.012,572.49,3,3,97.984,70.752,96.771,-1.6221,1.6221
102.38,102.93,894.56,4,2,0.9063,7.8981,0.0023168,-0.55463,0.55463
9.22,9.302,12.7,1,9,31.456,40.35,0.0016008,-0.081966,0.081966
10.45,9.302,12.7,2,9,99.683,42.896,21.852,1.148,1.148
85.35,86.537,572.49,3,9,32.214,59.022,96.495,-1.1872,1.1872
6.82,8.2377,12.7,1,4,99.996,15.807,0.0017472,-1.4177,1.4177
7.56,6.8427,12.7,2,5,68.824,6.5525,21.191,0.71729,0.71729
81.04,82.025,572.49,3,7,98.041,58.528,97.017,-0.98471,0.98471
9.2,8.2377,12.7,1,5,87.556,12.584,0.0018568,0.96229,0.96229
8.39,9.302,12.7,2,9,75.966,22.766,21.078,-0.91197,0.91197
79.95,79.783,572.49,3,9,79.982,22.262,95.704,0.167,0.167
104.35,102.93,894.56,4,3,1.622,5.9474,0.002572,1.4154,1.4154
9.35,10.615,12.7,1,12,28.445,62.111,0.0016256,-1.2654,1.2654
10.18,10.615,12.7,2,12,99.404,70.225,20.438,-0.43538,0.43538
76.24,75.012,572.49,3,3,28.271,19.247,96.078,1.2279,1.2279
108.79,107.62,894.56,4,4,30.264,32.775,0.0022144,1.1747,1.1747
6.26,8.2377,12.7,1,2,75.235,22.172,0.0016576,-1.9777,1.9777
8.96,10.615,12.7,2,12,53.747,6.5549,20.496,-1.6554,1.6554
75.86,75.012,572.49,3,2,98.02,40.662,95.541,0.84789,0.84789
106.42,105.71,894.56,4,4,100.09,46.437,0.002268,0.71293,0.71293
