7.05,10.999,12.7,2,15,98.703,53.846,0.01277,-3.9491,3.9491
75.75,80.847,572.49,3,7,90.877,15.57,0.004864,-5.0965,5.0965
15.57,10.999,12.7,1,16,99.127,19.148,48.783,4.5709,4.5709
7.16,7.7388,12.7,2,4,52.717,33.6,0.0086088,-0.57884,0.57884
75.2,75.299,572.49,3,4,99.987,45.71,0.0021656,-0.098929,0.098929
8.1,13.708,12.7,1,19,51.491,6.0266,49.902,-5.6084,5.6084
7.88,10.999,12.7,2,12,98.678,24.853,0.010947,-3.1191,3.1191
9.02,7.7388,12.7,1,6,99.171,19.047,48.319,1.2812,1.2812
10.26,10.999,12.7,2,11,99.521,20.399,0.0021936,-0.73907,0.73907
77.96,75.299,572.49,3,4,100.38,46.497,0.0028344,2.6611,2.6611
109.27,106.36,894.56,4,5,100.43,32.087,0.004128,2.9053,2.9053
16.37,13.708,12.7,1,20,99.044,71.004,49.336,2.6616,2.6616
11.29,13.708,12.7,1,19,99.446,64.101,49.166,-2.4184,2.4184
6.3,7.7388,12.7,2,4,98.705,73.39,0.012475,-1.4388,1.4388
75.79,78.049,572.49,3,5,100.47,61.994,0.0021648,-2.2593,2.2593
106.37,106.36,894.56,4,5,100.17,41.949,0.0042824,0.0053184,0.0053184
8.74,10.999,12.7,1,15,98.923,64.505,48.748,-2.2591,2.2591
10.58,10.999,12.7,2,10,53.729,53.055,0.0073112,-0.41907,0.41907
77.21,75.299,572.49,3,3,99.981,59.459,0.0021904,1.9111,1.9111
106.37,106.36,894.56,4,4,99.971,51.658,0.0039016,0.0053184,0.0053184
8.59,7.7388,12.7,1,6,51.319,6.1237,49.313,0.85116,0.85116
15.22,10.999,12.7,2,15,99.811,43.026,0.0024648,4.2209,4.2209
94.29,83.563,572.49,3,10,50.597,9.0542,0.0036216,10.727,10.727
7.62,13.708,12.7,1,17,99.121,38.494,47.655,-6.0884,6.0884
103.92,106.36,894.56,4,5,99.99,25.631,0.001756,-2.4447,2.4447
5.82,7.7388,12.7,1,4,40.053,6.132,49.808,-1.9188,1.9188
7.49,7.7388,12.7,2,9,75.894,10.161,0.0021056,-0.24884,0.24884
91.82,83.563,572.49,3,10,37.948,7.5706,0.0034952,8.2567,8.2567
8.57,13.708,12.7,1,18,99.219,54.919,48.978,-5.1384,5.1384
14.1,10.999,12.7,1,15,99.053,54.813,49.738,3.1009,3.1009
6.17,7.7388,12.7,2,3,56.093,39.153,0.0085872,-1.5688,1.5688
74.25,83.563,572.49,3,8,99.985,49.117,0.0020752,-9.3133,9.3133
103.21,106.36,894.56,4,4,76.358,12.848,0.0060032,-3.1547,3.1547
6.59,7.7388,12.7,1,6,50.608,6.1645,49.15,-1.1488,1.1488
10.11,10.999,12.7,2,13,99.86,39.904,0.0025056,-0.88907,0.88907
80.39,83.563,572.49,3,8,51.328,8.3889,0.0033616,-3.1733,3.1733
107.89,106.36,894.56,4,4,51.965,6.2045,0.0062368,1.5253,1.5253
6.52,7.7388,12.7,2,8,99.967,35.355,0.0017368,-1.2188,1.2188
7.14,7.7388,12.7,1,7,99.076,67.653,49.152,-0.59884,0.59884
9.49,10.999,12.7,2,13,52.224,22.27,0.0022704,-1.5091,1.5091
107.31,106.36,894.56,4,5,99.99,64.518,0.0018848,0.94532,0.94532
8.39,7.7388,12.7,1,5,99.052,38.672,50.062,0.65116,0.65116
83.65,83.563,572.49,3,8,50.111,9.421,0.0020296,0.08665,0.08665
111.01,106.36,894.56,4,5,99.973,45.108,0.0058888,4.6453,4.6453
14.1,13.708,12.7,1,18,52.44,6.1652,48.481,0.39163,0.39163
12.71,10.999,12.7,2,12,98.495,28.082,0.0093752,1.7109,1.7109
85.74,80.847,572.49,3,7,49.194,8.4008,0.0025288,4.8935,4.8935
7.14,10.999,12.7,1,16,99.075,45.235,48.808,-3.8591,3.8591
7.27,10.999,12.7,1,14,45.69,4.7187,96.804,-3.7291,3.7291
9.32,10.999,12.7,1,14,99.042,41.155,97.447,-1.6791,1.6791
84.4,80.847,572.49,3,7,100.27,57.488,0.0016944,3.5535,3.5535
107.81,106.36,894.56,4,4,99.861,62.242,0.0063656,1.4453,1.4453
10.67,10.999,12.7,2,10,50.636,38.444,0.0017592,-0.32907,0.32907
84.56,80.847,572.49,3,7,99.979,36.282,0.0032024,3.7135,3.7135
108.84,106.36,894.56,4,4,99.969,21.936,0.0060648,2.4753,2.4753
6.47,7.7388,12.7,1,6,26.767,5.5912,97.749,-1.2688,1.2688
10.94,10.999,12.7,2,13,51.822,13.353,0.0021856,-0.059068,0.059068
80.4,83.563,572.49,3,9,26.311,8.5008,0.0032592,-3.1633,3.1633
12.51,10.999,12.7,2,10,99.992,63.948,0.0018064,1.5109,1.5109
12.22,13.708,12.7,1,17,50.841,12.067,97.766,-1.4884,1.4884
11.07,10.999,12.7,2,10,52.307,32.537,0.008372,0.070932,0.070932
81.33,78.049,572.49,3,5,99.842,29.926,0.0023224,3.2807,3.2807
102.77,106.36,894.56,4,5,99.99,54.369,0.0061528,-3.5947,3.5947
11.45,10.999,12.7,1,12,51.986,5.6114,96.388,0.45093,0.45093
8.6,7.7388,12.7,2,6,98.917,30.223,0.004716,0.86116,0.86116
77.17,75.299,572.49,3,4,51.039,7.1231,0.0021616,1.8711,1.8711
11.7,10.999,12.7,1,14,99.323,28.383,97.347,0.70093,0.70093
11.68,10.999,12.7,2,14,98.593,30.815,0.0059496,0.68093,0.68093
90.46,83.563,572.49,3,9,99.659,56.449,0.0025064,6.8967,6.8967
5.45,7.7388,12.7,1,7,99.094,44.671,97.794,-2.2888,2.2888
6.61,7.7388,12.7,2,4,51.152,51.856,0.0024472,-1.1288,1.1288
103.9,106.36,894.56,4,5,62.733,18.628,0.001864,-2.4647,2.4647
6.38,7.7388,12.7,1,6,51.944,5.6353,96.724,-1.3588,1.3588
6.63,7.7388,12.7,2,5,99.594,32.921,0.0021552,-1.1088,1.1088
77.64,80.847,572.49,3,6,49.042,6.4207,0.002496,-3.2065,3.2065
6.79,7.7388,12.7,1,4,99.153,22.033,97.134,-0.94884,0.94884
85.86,83.563,572.49,3,9,87.62,12.298,0.0022168,2.2967,2.2967
9.47,7.7388,12.7,1,7,50.798,15.42,97.785,1.7312,1.7312
7.35,7.7388,12.7,2,7,27.122,13.397,0.0024568,-0.38884,0.38884
107.73,106.36,894.56,4,4,87.542,18.687,0.001744,1.3653,1.3653
9.58,7.7388,12.7,1,9,50.592,5.66,97.378,1.8412,1.8412
8.68,10.999,12.7,2,15,99.396,29.722,0.0029744,-2.3191,2.3191
78.56,83.563,572.49,3,9,50.862,8.5453,0.0027096,-5.0033,5.0033
10.28,10.999,12.7,1,14,49.958,15.448,97.011,-0.71907,0.71907
8.84,10.999,12.7,2,12,55.746,17.828,0.0064416,-2.1591,2.1591
78.85,80.847,572.49,3,6,100.29,37.006,0.0024408,-1.9965,1.9965
10.99,10.999,12.7,2,11,37.511,18.729,0.0018144,-0.0090676,0.0090676
73.88,75.299,572.49,3,3,76.789,20.301,0.00296,-1.4189,1.4189
101.85,106.36,894.56,4,5,51.085,15.614,0.0039272,-4.5147,4.5147
9.13,7.7388,12.7,1,4,51.969,5.8615,96.139,1.3912,1.3912
11.88,10.999,12.7,2,13,99.669,48.684,0.0023456,0.88093,0.88093
106.67,106.36,894.56,4,5,50.696,5.8922,0.0018704,0.30532,0.30532
84.51,80.847,572.49,3,6,100,19.004,0.0021736,3.6635,3.6635
106.74,106.36,894.56,4,4,99.967,48.134,0.0058448,0.37532,0.37532
15.09,13.708,12.7,1,18,99.252,41.692,96.774,1.3816,1.3816
6.41,7.7388,12.7,2,4,52.944,38.415,0.0080256,-1.3288,1.3288
9.26,10.999,12.7,1,14,52.353,5.8799,96.452,-1.7391,1.7391
6.2,7.7388,12.7,2,8,98.653,30.972,0.0067288,-1.5388,1.5388
77.05,78.049,572.49,3,5,50.729,7.3553,0.0023328,-0.99934,0.99934
11.24,10.999,12.7,1,16,98.965,54.545,96.154,0.24093,0.24093
6.52,7.7388,12.7,2,9,98.59,56.92,0.0076496,-1.2188,1.2188
81.92,83.563,572.49,3,8,100.1,52.825,0.0019712,-1.6433,1.6433
8.01,7.7388,12.7,2,5,51.241,25.307,0.0017368,0.27116,0.27116
79.5,83.563,572.49,3,10,99.965,26.151,0.0058408,-4.0633,4.0633
105.72,106.36,894.56,4,5,99.956,19.055,0.006076,-0.64468,0.64468
11.93,10.999,12.7,1,14,38.9,5.9003,97.101,0.93093,0.93093
7.89,10.999,12.7,2,11,80.86,24.562,0.0083072,-3.1091,3.1091
81.92,83.563,572.49,3,8,40.471,7.3934,0.0022576,-1.6433,1.6433
109.7,106.36,894.56,4,5,50.42,5.9575,0.0063248,3.3353,3.3353
14.64,10.999,12.7,1,16,99.325,25.517,96.338,3.6409,3.6409
6.57,7.7388,12.7,2,8,98.713,27.94,0.0095808,-1.1688,1.1688
85.6,83.563,572.49,3,8,100.03,46.389,0.0022144,2.0367,2.0367
108.35,106.36,894.56,4,4,99.919,22.3,0.0059752,1.9853,1.9853
7.7,10.999,12.7,1,15,99.223,28.76,96.883,-3.2991,3.2991
6.32,7.7388,12.7,2,7,53.67,68.649,0.0085432,-1.4188,1.4188
74.11,75.299,572.49,3,4,99.981,68.98,0.0021544,-1.1889,1.1889
6.6,7.7388,12.7,1,4,51.601,5.9243,98.773,-1.1388,1.1388
6.27,7.7388,12.7,2,3,99.908,29.319,0.0020536,-1.4688,1.4688
72.67,75.299,572.49,3,3,49.384,29.432,0.0044696,-2.6289,2.6289
10.21,7.7388,12.7,1,9,99.225,68.468,96.934,2.4712,2.4712
8.99,7.7388,12.7,2,9,99.444,68.865,0.0023952,1.2512,1.2512
82.47,83.563,572.49,3,9,100.35,47.125,0.0023216,-1.0933,1.0933
7.33,7.7388,12.7,1,4,99.134,32.007,98.458,-0.40884,0.40884
7.58,7.7388,12.7,2,5,50.921,62.601,0.0020032,-0.15884,0.15884
84.94,80.847,572.49,3,7,99.983,65.009,0.003528,4.0935,4.0935
10.07,7.7388,12.7,1,5,51.991,5.9355,97.101,2.3312,2.3312
8.59,7.7388,12.7,2,9,100.15,54.294,0.0023968,0.85116,0.85116
92.71,83.563,572.49,3,9,49.482,7.3826,0.0028392,9.1467,9.1467
10.49,10.999,12.7,1,12,99.305,28.745,97.381,-0.50907,0.50907
13.81,10.999,12.7,2,12,98.965,30.544,0.0031576,2.8109,2.8109
108.41,106.36,894.56,4,4,100.21,64.269,0.0018784,2.0453,2.0453
11.57,10.999,12.7,2,12,51.815,39.105,0.001572,0.57093,0.57093
105.5,106.36,894.56,4,4,99.99,31.896,0.0018416,-0.86468,0.86468
18.28,13.708,12.7,1,20,51.043,5.9434,96.804,4.5716,4.5716
89.15,83.563,572.49,3,9,49.923,5.99,0.0016776,5.5867,5.5867
107.03,106.36,894.56,4,4,51.636,6.0206,0.0079512,0.66532,0.66532
10.86,10.999,12.7,1,11,87.157,22.263,96.79,-0.13907,0.13907
11.51,10.999,12.7,2,15,90.05,23.448,0.0028728,0.51093,0.51093
77.28,78.049,572.49,3,5,99.169,59.119,0.0025776,-0.76934,0.76934
107.24,106.36,894.56,4,4,100.13,64.433,0.0043616,0.87532,0.87532
5.42,7.7388,12.7,1,5,74.753,12.625,96.463,-2.3188,2.3188
7.14,7.7388,12.7,2,4,49.84,37.23,0.0023248,-0.59884,0.59884
102.36,106.36,894.56,4,5,75.1,9.3746,0.0017952,-4.0047,4.0047
7.42,10.999,12.7,2,12,99.715,61.043,0.001864,-3.5791,3.5791
106.28,106.36,894.56,4,4,49.942,5.9805,0.0018432,-0.084682,0.084682
6.37,7.7388,12.7,2,6,99.994,64.419,0.0017872,-1.3688,1.3688
7.07,10.999,12.7,1,14,99.065,54.521,97.463,-3.9291,3.9291
15.06,10.999,12.7,2,15,99.994,56.689,0.0017672,4.0609,4.0609
87.49,75.299,572.49,3,3,99.315,37.654,0.0042344,12.191,12.191
106.56,106.36,894.56,4,5,99.953,62.269,0.0042696,0.19532,0.19532
8.19,7.7388,12.7,1,9,99.078,57.45,49.18,0.45116,0.45116
7.82,7.7388,12.7,2,4,52.769,52.097,0.0028112,0.081161,0.081161
108.14,106.36,894.56,4,5,99.992,21.851,0.0017792,1.7753,1.7753
10.82,10.999,12.7,1,14,51.342,5.5598,49.474,-0.17907,0.17907
7.57,7.7388,12.7,2,5,98.701,21.08,0.0063664,-0.16884,0.16884
93.72,83.563,572.49,3,10,49.605,6.3382,0.0021056,10.157,10.157
8.29,7.7388,12.7,1,7,99.217,31.601,49.644,0.55116,0.55116
7.7,7.7388,12.7,2,7,99.323,32.862,0.002596,-0.038839,0.038839
78.82,78.049,572.49,3,5,100.19,38.77,0.0024032,0.77066,0.77066
7.59,7.7388,12.7,1,7,99.071,31.613,49.282,-0.14884,0.14884
9.68,10.999,12.7,2,11,33.759,19.802,0.0025368,-1.3191,1.3191
78.39,80.847,572.49,3,6,63.888,20.042,0.0025208,-2.4565,2.4565
10.77,10.999,12.7,2,11,99.992,47.703,0.0017472,-0.22907,0.22907
77.09,75.299,572.49,3,4,50.838,7.8033,0.0034328,1.7911,1.7911
107.96,106.36,894.56,4,5,50.971,5.6387,0.0041328,1.5953,1.5953
14.26,10.999,12.7,1,14,98.978,28.352,50.407,3.2609,3.2609
12.84,10.999,12.7,2,12,98.594,30.745,0.0068352,1.8409,1.8409
76.04,75.299,572.49,3,4,99.742,25.844,0.0027384,0.74107,0.74107
6.43,13.708,12.7,1,20,99.09,18.738,48.815,-7.2784,7.2784
73.75,83.563,572.49,3,10,99.829,67.342,0.0016696,-9.8133,9.8133
6.18,13.708,12.7,1,19,25.378,5.6327,49.638,-7.5284,7.5284
4.9,7.7388,12.7,2,3,54.754,11.384,0.012577,-2.8388,2.8388
77.3,78.049,572.49,3,5,25.86,6.3783,0.0021104,-0.74934,0.74934
12.66,13.708,12.7,1,17,74.793,9.0854,49.017,-1.0484,1.0484
8.08,10.999,12.7,2,12,79.811,11.471,0.012597,-2.9191,2.9191
78.51,80.847,572.49,3,6,99.422,54.729,0.0025176,-2.3365,2.3365
16.05,10.999,12.7,1,14,99.119,44.704,49.311,5.0509,5.0509
