110.85,104.8,894.56,4,5,99.994,18.721,0.0023216,6.0492,6.0492
13.78,15.266,12.7,1,12,99.987,31.59,0.0017816,-1.4859,1.4859
9.85,7.1856,12.7,2,6,89.553,55.425,0.010789,2.6644,2.6644
79.2,75.261,572.49,3,4,97.999,65.527,95.448,3.9385,3.9385
103.8,104.8,894.56,4,3,99.994,47.821,0.0025096,-1.0008,1.0008
19.24,18.429,12.7,1,14,11.927,41.341,0.0015968,0.811,0.811
17.47,18.429,12.7,2,14,99.436,43.175,0.011202,-0.959,0.959
90.54,85.994,572.49,3,9,12.29,63.041,98.03,4.5461,4.5461
105.77,104.8,894.56,4,3,12.659,57.591,0.0026432,0.96919,0.96919
11.26,10.857,12.7,1,7,100.43,60.824,0.0017008,0.40287,0.40287
6.79,7.1856,12.7,2,4,99.99,6.8897,0.0051288,-0.39563,0.39563
112.15,104.8,894.56,4,5,100.31,41.305,0.0018768,7.3492,7.3492
10.57,7.1856,12.7,1,6,75.238,18.681,0.0017872,3.3844,3.3844
7.18,7.1856,12.7,2,5,88.779,63.119,0.0044456,-0.0056266,0.0056266
75.94,79.251,572.49,3,6,98.478,61.545,96.363,-3.3108,3.3108
104.88,104.8,894.56,4,3,100.05,62.831,0.0034688,0.079187,0.079187
7.37,7.1856,12.7,1,4,10.839,25.22,0.0017152,0.18437,0.18437
6.53,7.1856,12.7,2,3,99.987,25.857,0.002784,-0.65563,0.65563
99.91,85.994,572.49,3,9,98.064,6.3877,95.803,13.916,13.916
13.06,10.857,12.7,1,7,100.32,34.898,0.0016952,2.2029,2.2029
7.95,10.857,12.7,2,7,99.992,6.9541,0.0045056,-2.9071,2.9071
110.31,104.8,894.56,4,4,100.21,34.893,0.0018848,5.5092,5.5092
11.76,10.857,12.7,1,9,87.529,12.301,0.0016544,0.90287,0.90287
20.84,18.429,12.7,2,15,80.932,22.307,0.0082112,2.411,2.411
83.55,85.994,572.49,3,9,90.301,24.186,96.444,-2.4439,2.4439
102.16,104.8,894.56,4,3,99.992,51.142,0.0024592,-2.6408,2.6408
16.97,18.429,12.7,1,14,8.2341,31.843,0.0016296,-1.459,1.459
15.83,15.266,12.7,2,12,99.259,33.686,0.011162,0.56406,0.56406
86.46,79.251,572.49,3,6,11.546,46.943,97.072,7.2092,7.2092
104.19,104.8,894.56,4,3,11.275,22.094,0.002428,-0.61081,0.61081
14.18,15.266,12.7,2,11,99.992,5.8701,0.0017264,-1.0859,1.0859
110.14,104.8,894.56,4,5,100.21,42.426,0.0017816,5.3392,5.3392
9.07,7.1856,12.7,1,4,99.992,35.105,0.0017224,1.8844,1.8844
16.36,15.266,12.7,2,13,91.123,22.847,0.0030664,1.0941,1.0941
73.91,75.261,572.49,3,3,98.449,24.431,94.932,-1.3515,1.3515
104.39,104.8,894.56,4,5,99.99,33.819,0.0030488,-0.41081,0.41081
5.63,7.1856,12.7,2,3,62.737,18.894,0.001808,-1.5556,1.5556
83.44,79.251,572.49,3,6,63.831,6.6597,97.787,4.1892,4.1892
107.82,104.8,894.56,4,4,11.277,9.9232,0.0062304,3.0192,3.0192
18.64,21.442,12.7,1,18,99.996,25.384,0.0016368,-2.8022,2.8022
7.03,7.1856,12.7,2,4,98.542,8.3889,0.01491,-0.15563,0.15563
106.8,104.8,894.56,4,3,100.01,48.044,0.0016216,1.9992,1.9992
21.04,18.429,12.7,1,14,99.992,35.181,0.0016896,2.611,2.611
13.56,10.857,12.7,2,8,60.149,11.116,0.011162,2.7029,2.7029
76.74,75.261,572.49,3,5,63.179,10.764,97.737,1.4785,1.4785
23.38,21.442,12.7,1,16,10.22,57.831,0.0017456,1.9378,1.9378
8.81,10.857,12.7,2,9,99.036,60.271,0.014966,-2.0471,2.0471
82.3,85.994,572.49,3,8,12.165,52.187,96.446,-3.6939,3.6939
103.35,104.8,894.56,4,3,12.43,8.1025,0.0023248,-1.4508,1.4508
6.86,7.1856,12.7,2,5,99.994,5.9343,0.0018456,-0.32563,0.32563
79.48,85.994,572.49,3,10,2.1741,6.6536,97.76,-6.5139,6.5139
107.57,104.8,894.56,4,5,100.11,35.989,0.0036032,2.7692,2.7692
22.4,18.429,12.7,1,14,87.608,22.179,0.0017536,3.971,3.971
10.44,15.266,12.7,2,11,89.025,55.322,0.012219,-4.8259,4.8259
82.8,85.994,572.49,3,8,97.978,64.402,95.433,-3.1939,3.1939
103.88,104.8,894.56,4,5,100.01,35.184,0.0024736,-0.92081,0.92081
21.61,21.442,12.7,1,16,10.348,44.861,0.0016528,0.16781,0.16781
8.8,10.857,12.7,2,8,99.127,47.295,0.015325,-2.0571,2.0571
83.84,85.994,572.49,3,8,10.527,7.4278,97.057,-2.1539,2.1539
103.68,104.8,894.56,4,4,10.802,15.787,0.0024896,-1.1208,1.1208
17.42,18.429,12.7,1,15,37.742,12.441,0.0016944,-1.009,1.009
7.52,10.857,12.7,2,7,42.068,8.3475,0.014496,-3.3371,3.3371
73.37,75.261,572.49,3,4,1.1909,6.6468,96.705,-1.8915,1.8915
7.53,7.1856,12.7,1,4,99.99,61.042,0.0017752,0.34437,0.34437
5.98,7.1856,12.7,2,3,57.019,13.146,0.0037912,-1.2056,1.2056
8.67,10.857,12.7,1,9,5.1581,7.0384,0.0016792,-2.1871,2.1871
9.37,10.857,12.7,2,9,63.989,10.578,0.0076168,-1.4871,1.4871
85.85,85.994,572.49,3,9,6.6023,7.4315,98.128,-0.14387,0.14387
8.42,7.1856,12.7,1,4,99.99,25.495,0.0016072,1.2344,1.2344
5.53,7.1856,12.7,2,5,99.992,6.6181,0.0035648,-1.6556,1.6556
78.6,81.186,572.49,3,7,1.1083,6.664,97.099,-2.5858,2.5858
8.11,7.1856,12.7,1,5,99.994,41.652,0.001676,0.92437,0.92437
7.29,10.857,12.7,2,9,23.126,9.8507,0.0039584,-3.5671,3.5671
86.62,85.994,572.49,3,9,26.943,10.688,96.24,0.62613,0.62613
102.69,104.8,894.56,4,3,99.975,67.623,0.0035624,-2.1108,2.1108
12.64,15.266,12.7,1,12,4.7315,61.085,0.0017032,-2.6259,2.6259
15.81,15.266,12.7,2,12,99.694,62.918,0.010225,0.54406,0.54406
75.23,75.261,572.49,3,3,11.759,22.356,95.85,-0.031472,0.031472
108.19,104.8,894.56,4,4,10.627,25.86,0.0022792,3.3892,3.3892
13.25,15.266,12.7,2,12,99.992,5.9929,0.001884,-2.0159,2.0159
71.72,75.261,572.49,3,2,2.0328,8.0808,94.374,-3.5415,3.5415
107.63,104.8,894.56,4,4,99.994,42.385,0.0032024,2.8292,2.8292
27.57,21.442,12.7,1,20,99.99,38.435,0.0015224,6.1278,6.1278
6.21,7.1856,12.7,2,3,89.658,54.861,0.18593,-0.97563,0.97563
78.69,85.994,572.49,3,9,98.265,68.362,96.344,-7.3039,7.3039
102.16,104.8,894.56,4,4,99.921,28.838,0.0023928,-2.6408,2.6408
12.85,15.266,12.7,1,11,8.3848,57.832,0.00162,-2.4159,2.4159
18.58,18.429,12.7,2,15,99.721,59.646,0.010386,0.151,0.151
79.51,75.261,572.49,3,5,12.448,45.696,96.774,4.2485,4.2485
107.58,104.8,894.56,4,4,11.624,51.421,0.0023672,2.7792,2.7792
6.01,7.1856,12.7,1,5,100.1,48.238,0.0017072,-1.1756,1.1756
5.61,7.1856,12.7,2,4,99.985,6.6197,0.0035472,-1.5756,1.5756
108.6,104.8,894.56,4,5,100.35,35.2,0.0018408,3.7992,3.7992
13.27,15.266,12.7,2,12,91.061,46.821,0.001804,-1.9959,1.9959
74.46,75.261,572.49,3,2,98.14,50.316,95.361,-0.80147,0.80147
103.01,104.8,894.56,4,4,99.923,69.687,0.003368,-1.7908,1.7908
6.36,7.1856,12.7,2,6,99.99,48.155,0.0018584,-0.82563,0.82563
75.58,75.261,572.49,3,2,98.088,6.7181,96.712,0.31853,0.31853
18.84,18.429,12.7,1,14,75.157,12.57,0.001684,0.411,0.411
13.87,18.429,12.7,2,15,99.994,24.316,0.0018528,-4.559,4.559
107.89,104.8,894.56,4,5,3.0604,29.183,0.001856,3.0892,3.0892
13.43,10.857,12.7,1,9,86.595,18.587,19.495,2.5729,2.5729
6.61,7.1856,12.7,2,4,88.416,6.7558,0.0076168,-0.57563,0.57563
73.22,75.261,572.49,3,3,0.7628,6.2962,0.0020864,-2.0415,2.0415
103.47,104.8,894.56,4,5,51.087,10.883,0.003928,-1.3308,1.3308
17.33,18.429,12.7,1,14,86.862,12.211,19.141,-1.099,1.099
8.31,7.1856,12.7,2,5,97.647,43.114,0.011434,1.1244,1.1244
89.21,85.994,572.49,3,10,99.987,42.067,0.0020408,3.2161,3.2161
9.9,10.857,12.7,1,7,2.3489,42.357,18.921,-0.95713,0.95713
11.13,10.857,12.7,2,7,100.01,49.001,0.0068464,0.27287,0.27287
79.08,75.261,572.49,3,5,3.8907,7.0739,0.0023936,3.8185,3.8185
8.78,10.857,12.7,1,7,98.195,21.931,18.63,-2.0771,2.0771
16.57,15.266,12.7,2,11,99.904,6.7855,0.0063032,1.3041,1.3041
74.9,79.251,572.49,3,6,1.494,7.7111,0.00376,-4.3508,4.3508
13.68,15.266,12.7,2,11,96.992,34.701,0.001844,-1.5859,1.5859
74.26,75.261,572.49,3,4,99.971,36.975,0.0022288,-1.0015,1.0015
101.05,104.8,894.56,4,5,99.994,72.564,0.0028928,-3.7508,3.7508
19.91,18.429,12.7,1,14,4.82,44.629,18.269,1.481,1.481
19.23,15.266,12.7,2,12,99.292,46.432,0.011527,3.9641,3.9641
76.82,75.261,572.49,3,4,4.6324,17.243,0.005616,1.5585,1.5585
108.85,104.8,894.56,4,3,3.6847,67.293,0.0022768,4.0492,4.0492
25.36,21.442,12.7,1,20,98.486,28.411,19.435,3.9178,3.9178
79.51,85.994,572.49,3,10,0.1105,5.6087,0.0016784,-6.4839,6.4839
21.36,21.442,12.7,1,19,98.001,41.39,19.628,-0.082189,0.082189
80.95,75.261,572.49,3,5,99.992,44.549,0.0017344,5.6885,5.6885
26.13,21.442,12.7,1,17,3.4765,70.536,19.102,4.6878,4.6878
11.02,15.266,12.7,2,12,98.601,73.012,0.012177,-4.2459,4.2459
79.09,79.251,572.49,3,6,5.3861,38.145,0.0077432,-0.16079,0.16079
17.32,18.429,12.7,1,14,75.199,12.272,18.651,-1.109,1.109
6.4,7.1856,12.7,2,3,79.126,7.5184,0.013204,-0.78563,0.78563
72.95,75.261,572.49,3,4,0.7111,6.3682,0.0021208,-2.3115,2.3115
106.38,104.8,894.56,4,3,100.19,47.902,0.0022992,1.5792,1.5792
13.55,15.266,12.7,1,11,98.197,54.411,18.401,-1.7159,1.7159
14.41,10.857,12.7,2,9,95.947,58.698,0.011704,3.5529,3.5529
74.83,75.261,572.49,3,4,100.15,65.429,0.0038408,-0.43147,0.43147
14.73,15.266,12.7,1,11,3.597,67.286,18.338,-0.53594,0.53594
10.35,10.857,12.7,2,9,99.159,69.044,0.013336,-0.50713,0.50713
87.36,85.994,572.49,3,9,5.1788,49.215,0.0028248,1.3661,1.3661
103.24,104.8,894.56,4,5,5.8438,8.5999,0.0023192,-1.5608,1.5608
9.07,7.1856,12.7,1,5,98.338,47.805,18.387,1.8844,1.8844
74.08,75.261,572.49,3,4,0.2147,5.649,0.0017496,-1.1815,1.1815
110.74,104.8,894.56,4,5,100.5,58.396,0.0041408,5.9392,5.9392
6.14,7.1856,12.7,1,5,98.282,18.811,18.719,-1.0456,1.0456
6.65,7.1856,12.7,2,3,96.025,45.301,0.0028552,-0.53563,0.53563
89.74,85.994,572.49,3,10,99.671,45.381,0.0021144,3.7461,3.7461
102.91,104.8,894.56,4,3,99.977,32.383,0.0049984,-1.8908,1.8908
27.06,18.429,12.7,1,15,4.7868,70.677,19.178,8.631,8.631
6.72,7.1856,12.7,2,5,99.267,73.066,0.016421,-0.46563,0.46563
74.57,75.261,572.49,3,4,5.4376,7.1561,0.0022208,-0.69147,0.69147
109.28,104.8,894.56,4,5,3.9233,31.611,0.0021968,4.4792,4.4792
7.06,7.1856,12.7,1,6,74.296,15.567,19.428,-0.12563,0.12563
9.13,10.857,12.7,2,8,75.961,6.3724,0.0052528,-1.7271,1.7271
