103.58,105.36,894.56,4,4,99.987,35.33,0.002116,-1.7822,1.7822
24.14,23.676,12.7,1,20,73.005,34.797,96.772,0.46373,0.46373
6.12,8.2041,12.7,2,3,98.78,38.38,0.016746,-2.0841,2.0841
88.5,88.714,572.49,3,9,27.056,6.9395,0.0025088,-0.2145,0.2145
105.68,105.36,894.56,4,4,72.814,10.151,0.0064032,0.31782,0.31782
13.3,13.929,12.7,1,11,98.103,41.87,96.421,-0.62888,0.62888
18.13,19.428,12.7,2,15,28.994,6.8088,0.0041592,-1.2984,1.2984
86.87,80.869,572.49,3,5,98.665,31.853,0.0030432,6.0011,6.0011
106.08,105.36,894.56,4,4,99.971,49.151,0.006348,0.71782,0.71782
9.65,8.2041,12.7,1,5,97.974,71.096,96.428,1.4459,1.4459
7.92,8.2041,12.7,2,4,51.419,17.15,0.0025736,-0.28412,0.28412
73.15,75.271,572.49,3,1,50.74,16.649,0.0027488,-2.1211,2.1211
110.33,115.05,894.56,4,5,99.985,66.625,0.0040936,-4.7183,4.7183
8.79,8.2041,12.7,1,2,73.516,37.586,95.739,0.58588,0.58588
14.69,19.428,12.7,2,12,99.979,42.517,0.0027256,-4.7384,4.7384
75.22,75.271,572.49,3,2,27.126,8.3002,0.0027936,-0.051071,0.051071
107.81,105.36,894.56,4,4,27.574,8.1532,0.0040344,2.4478,2.4478
6.12,8.2041,12.7,1,2,98.44,63.843,97.774,-2.0841,2.0841
9.7,8.2041,12.7,2,6,27.186,65.25,0.0025648,1.4959,1.4959
105.85,105.36,894.56,4,1,100.43,51.61,0.0021056,0.48782,0.48782
22.01,19.428,12.7,1,14,98.42,71.027,98.101,2.5816,2.5816
17.04,8.2041,12.7,1,1,98.613,56.732,49.004,8.8359,8.8359
17.13,19.428,12.7,2,15,29.475,57.869,0.0027744,-2.2984,2.2984
81.4,75.271,572.49,3,3,98.59,21.297,0.002912,6.1289,6.1289
116.38,115.05,894.56,4,5,100.24,23.656,0.0044376,1.3317,1.3317
11.24,13.929,12.7,1,9,98.253,54.118,48.736,-2.6889,2.6889
6.53,8.2041,12.7,2,4,39.613,13.685,0.0031968,-1.6741,1.6741
73.42,75.271,572.49,3,3,38.217,12.604,0.002412,-1.8511,1.8511
105.02,115.05,894.56,4,5,99.987,33.334,0.0038368,-10.028,10.028
18.59,19.428,12.7,1,14,72.899,52.081,49.19,-0.83837,0.83837
7.78,8.2041,12.7,2,5,99.877,65.592,0.0065272,-0.42412,0.42412
89.44,88.714,572.49,3,10,29.309,6.8332,0.0025224,0.7255,0.7255
106.82,105.36,894.56,4,2,72.679,9.4278,0.0064968,1.4578,1.4578
11.95,8.2041,12.7,1,7,90.723,15.26,49.474,3.7459,3.7459
12.46,8.2041,12.7,2,7,25.285,16.529,0.0029496,4.2559,4.2559
87.78,80.869,572.49,3,5,99.979,45.798,0.0023936,6.9111,6.9111
106.85,105.36,894.56,4,2,100.15,67.841,0.0064128,1.4878,1.4878
11.32,8.2041,12.7,1,7,98.584,67.093,48.822,3.1159,3.1159
15.07,13.929,12.7,2,11,88.339,13.331,0.0028096,1.1411,1.1411
82.19,80.869,572.49,3,6,90.677,14.209,0.002924,1.3211,1.3211
101.74,105.36,894.56,4,2,99.985,25.756,0.0057752,-3.6222,3.6222
6.75,8.2041,12.7,1,2,71.443,47.031,49.522,-1.4541,1.4541
14.34,13.929,12.7,2,11,100.04,57.95,0.0025696,0.41112,0.41112
77.21,75.271,572.49,3,4,29.471,7.5963,0.0029656,1.9389,1.9389
116.95,115.05,894.56,4,5,27.884,7.4126,0.0045352,1.9017,1.9017
20.09,19.428,12.7,1,14,98.719,37.926,49.796,0.66163,0.66163
18.15,19.428,12.7,2,12,29.298,7.3472,0.0080264,-1.2784,1.2784
77.22,75.271,572.49,3,4,90.912,27.042,0.0032824,1.9489,1.9489
107.5,105.36,894.56,4,3,99.992,46.381,0.0044864,2.1378,2.1378
66.13,23.676,12.7,1,20,89.015,24.912,48.646,42.454,42.454
6.49,8.2041,12.7,2,2,99.932,47.424,0.015814,-1.7141,1.7141
76.23,88.714,572.49,3,10,99.579,45.144,0.0023936,-12.484,12.484
101.71,105.36,894.56,4,2,99.994,67.863,0.0058248,-3.6522,3.6522
23.14,23.676,12.7,1,19,47.865,12.028,49.684,-0.53627,0.53627
5.53,8.2041,12.7,2,3,67.211,15.071,0.01391,-2.6741,2.6741
76.77,80.869,572.49,3,5,19.015,6.2468,0.0024784,-4.0989,4.0989
107.84,105.36,894.56,4,1,73.236,7.456,0.0045184,2.4778,2.4778
23.87,23.676,12.7,1,17,98.278,49.493,48.72,0.19373,0.19373
13.26,19.428,12.7,2,12,29.195,8.4404,0.01647,-6.1684,6.1684
83.53,80.869,572.49,3,6,99.952,27.208,0.00324,2.6611,2.6611
106.31,105.36,894.56,4,1,99.985,51.613,0.0043464,0.94782,0.94782
18.43,19.428,12.7,1,14,98.218,57.447,49.02,-0.99837,0.99837
7.27,8.2041,12.7,2,3,99.763,40.373,0.010438,-0.93412,0.93412
72.31,75.271,572.49,3,4,99.694,38.663,0.002532,-2.9611,2.9611
101.72,105.36,894.56,4,3,63.237,10.811,0.003976,-3.6422,3.6422
12.58,13.929,12.7,1,11,72.294,44.534,49.079,-1.3489,1.3489
12.6,13.929,12.7,2,9,99.981,55.99,0.0058952,-1.3289,1.3289
79.13,75.271,572.49,3,4,29.897,6.972,0.002472,3.8589,3.8589
100.85,105.36,894.56,4,2,28.474,7.531,0.0042976,-4.5122,4.5122
15.86,13.929,12.7,1,11,98.563,47.733,49.331,1.9311,1.9311
11.65,13.929,12.7,2,9,27.828,7.3774,0.0074832,-2.2789,2.2789
98.32,88.714,572.49,3,9,99.515,65.283,0.00248,9.6055,9.6055
113.86,115.05,894.56,4,5,89.244,18.183,0.0082696,-1.1883,1.1883
7.53,8.2041,12.7,1,5,98.676,57.469,49.263,-0.67412,0.67412
6.37,8.2041,12.7,2,2,100.4,48.612,0.0028248,-1.8341,1.8341
74.06,75.271,572.49,3,4,99.906,48.479,0.0024192,-1.2111,1.2111
111.75,115.05,894.56,4,5,99.992,20.59,0.0040552,-3.2983,3.2983
7.68,8.2041,12.7,1,5,47.41,12.142,49.52,-0.52412,0.52412
